,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result,daily_policy_index_d-1
3171,98.58,2013-10-18,382115.30 ,11.55,1014.0,0.0,800.0,9.56,1015,0.0,741,"6,571.60","6,576.20","6,529.20","6,576.20","6,622.60",385.61
3172,96.2,2013-10-21,395769.97 ,10.11,1006.0,0.0,800.0,12.89,1006,0.0,801,"6,576.20","6,622.70","6,576.20","6,622.60","6,654.20",194.18
3173,91.47,2013-10-22,399400.69 ,14.06,1005.0,0.0,800.0,13.0,998,0.0,801,"6,622.60","6,654.20","6,617.80","6,654.20","6,695.70",217.3
3174,85.22,2013-10-23,402277.51 ,11.89,995.0,0.0,801.0,8.78,993,0.0,802,"6,654.20","6,719.30","6,653.70","6,695.70","6,674.50",447.81
3175,77.77,2013-10-24,404284.12 ,6.71,1008.0,0.0,800.0,5.09,1015,0.0,801,"6,695.70","6,695.90","6,655.20","6,674.50","6,713.20",137.23
3176,69.4,2013-10-25,405342.82 ,9.61,1013.0,0.0,803.0,12.66,1003,0.0,300,"6,674.50","6,719.30","6,674.20","6,713.20","6,721.30",288.02
3177,41.54,2013-10-28,402580.43 ,8.19,997.0,0.0,800.0,-1.97,984,0.0,802,"6,713.20","6,729.70","6,700.40","6,721.30","6,725.80",336.52
3178,32.22,2013-10-29,399771.52 ,5.26,1000.0,0.0,801.0,3.24,1008,0.0,800,"6,721.30","6,739.70","6,704.20","6,725.80","6,774.70",155.0
3179,23.37,2013-10-30,396162.98 ,3.46,1015.0,0.0,800.0,-0.65,1019,0.0,800,"6,725.80","6,777.20","6,718.90","6,774.70","6,777.70",227.42
3180,15.35,2013-10-31,391909.73 ,8.03,1020.0,0.0,801.0,9.94,1017,0.0,803,"6,774.70","6,819.90","6,763.70","6,777.70","6,731.40",91.24
3181,8.58,2013-11-01,387213.78 ,8.92,1015.0,0.0,800.0,8.39,1012,0.0,801,"6,777.70","6,778.30","6,719.50","6,731.40","6,734.70",176.6
3182,0.15,2013-11-04,373018.82 ,5.0,998.0,0.0,800.0,1.62,987,0.25,500,"6,731.40","6,760.90","6,715.30","6,734.70","6,763.60",210.48
3183,2.42,2013-11-05,369160.93 ,1.13,998.0,0.0,800.0,5.05,992,0.0,802,"6,734.70","6,780.10","6,734.60","6,763.60","6,746.80",195.31
3184,7.36,2013-11-06,366151.07 ,3.93,996.0,0.0,800.0,6.53,1000,0.25,500,"6,763.60","6,773.90","6,708.50","6,746.80","6,741.70",196.11
3185,14.68,2013-11-07,364167.89 ,8.6,999.0,0.0,803.0,5.27,1006,0.0,801,"6,746.80","6,768.20","6,735.60","6,741.70","6,697.20",191.84
3186,23.92,2013-11-08,363324.50 ,5.41,1008.0,0.0,800.0,3.76,1007,0.0,800,"6,741.70","6,779.20","6,680.00","6,697.20","6,708.40",196.15
3187,56.94,2013-11-11,367682.71 ,1.37,1024.0,0.0,800.0,4.0,1023,0.49,520,"6,697.20","6,713.90","6,643.90","6,708.40","6,728.40",159.76
3188,67.68,2013-11-12,371106.05 ,9.49,1022.0,0.19,300.0,6.99,1023,0.58,300,"6,708.40","6,744.80","6,702.00","6,728.40","6,726.80",96.36
3189,77.4,2013-11-13,375211.61 ,5.26,1031.0,0.0,802.0,-2.61,1034,0.0,800,"6,728.40","6,728.40","6,693.30","6,726.80","6,630.00",220.85
3190,85.7,2013-11-14,379761.80 ,2.99,1029.0,0.0,801.0,1.67,1020,0.0,800,"6,726.80","6,726.80","6,614.00","6,630.00","6,666.10",167.67
3191,92.26,2013-11-15,384505.09 ,1.37,1027.0,0.0,800.0,-0.86,1032,0.0,800,"6,630.00","6,696.20","6,630.00","6,666.10","6,693.40",258.61
3192,99.94,2013-11-18,397507.09 ,7.07,1020.0,0.0,701.0,6.17,1011,0.0,300,"6,666.10","6,703.10","6,665.50","6,693.40","6,723.50",256.13
3193,99.94,2013-11-18,397507.09 ,3.65,1008.0,0.0,803.0,6.17,1011,0.0,701,"6,666.10","6,703.10","6,665.50","6,693.40","6,723.50",256.13
3194,98.49,2013-11-19,400764.96 ,3.65,1008.0,0.0,803.0,-2.99,1012,0.0,801,"6,693.40","6,732.10","6,671.60","6,723.50","6,698.00",162.91
3195,95.21,2013-11-20,403238.29 ,-3.19,1018.0,0.0,801.0,-4.09,1008,0.17,500,"6,723.50","6,723.50","6,677.90","6,698.00","6,681.10",287.56
3196,90.32,2013-11-21,404833.36 ,-2.28,996.0,0.0,803.0,-0.79,999,0.0,803,"6,698.00","6,711.40","6,661.70","6,681.10","6,681.30",243.24
3197,84.01,2013-11-22,405489.16 ,0.64,1011.0,0.0,801.0,-0.54,1016,0.0,801,"6,681.10","6,697.70","6,643.50","6,681.30","6,674.30",233.56
3198,58.97,2013-11-25,401665.50 ,1.48,1033.0,0.0,803.0,0.42,1036,0.0,802,"6,681.30","6,711.00","6,661.00","6,674.30","6,694.60",329.07
3199,49.38,2013-11-26,398572.53 ,0.88,1039.0,0.0,803.0,-2.0,1039,0.0,803,"6,674.30","6,709.10","6,674.30","6,694.60","6,636.20",160.06
3200,39.61,2013-11-27,394725.68 ,2.0,1037.0,0.0,803.0,3.13,1033,0.0,300,"6,694.60","6,697.00","6,636.20","6,636.20","6,649.50",291.51
3201,29.98,2013-11-28,390289.26 ,6.24,1034.0,0.0,803.0,6.5,1034,0.0,721,"6,636.20","6,664.10","6,635.70","6,649.50","6,654.50",544.8
3202,20.88,2013-11-29,385476.85 ,5.92,1035.0,0.0,803.0,2.81,1028,0.0,802,"6,649.50","6,679.50","6,642.60","6,654.50","6,650.60",182.89
3203,1.85,2013-12-02,371454.10 ,3.27,1034.0,0.0,803.0,4.38,1035,0.0,803,"6,654.50","6,681.60","6,648.50","6,650.60","6,595.30",182.28
3204,0.03,2013-12-03,367854.93 ,2.89,1032.0,0.0,803.0,2.52,1030,0.0,803,"6,650.60","6,657.40","6,595.20","6,595.30","6,532.40",206.56
3205,1.1,2013-12-04,365203.33 ,-0.41,1028.0,0.0,803.0,1.12,1025,0.0,803,"6,595.30","6,595.50","6,531.30","6,532.40","6,510.00",157.86
3206,5.08,2013-12-05,363664.45 ,-0.64,1031.0,0.0,800.0,-2.76,1024,0.0,803,"6,532.40","6,544.70","6,479.70","6,510.00","6,498.30",309.18
3207,11.68,2013-12-06,363328.43 ,-1.08,1020.0,0.0,800.0,-2.4,1025,0.0,802,"6,510.00","6,518.90","6,487.20","6,498.30","6,552.00",222.9
3208,41.41,2013-12-09,369246.34 ,3.5,1024.0,0.0,800.0,1.59,1027,0.0,801,"6,498.30","6,555.70","6,496.30","6,552.00","6,559.50",280.64
3209,52.44,2013-12-10,373073.53 ,3.72,1029.0,0.0,800.0,-1.33,1029,0.0,701,"6,552.00","6,568.40","6,534.70","6,559.50","6,523.30",341.75
3210,52.44,2013-12-10,373073.53 ,3.33,1030.0,0.0,802.0,-1.33,1029,0.0,741,"6,552.00","6,568.40","6,534.70","6,559.50","6,523.30",341.75
3211,63.08,2013-12-11,377468.19 ,3.33,1030.0,0.0,802.0,-1.71,1029,0.0,741,"6,559.50","6,571.90","6,519.00","6,523.30","6,507.70",184.41
3212,72.88,2013-12-12,382172.41 ,0.68,1025.0,0.0,800.0,-2.25,1024,0.0,701,"6,523.30","6,555.60","6,507.70","6,507.70","6,445.30",222.11
3213,81.5,2013-12-13,386927.36 ,5.46,1024.0,0.0,800.0,7.44,1020,0.28,520,"6,507.70","6,507.70","6,436.00","6,445.30","6,440.00",188.76
3214,97.89,2013-12-16,399223.88 ,6.54,1018.0,0.5,500.0,5.16,1015,0.0,803,"6,445.30","6,462.80","6,433.50","6,440.00","6,522.20",349.25
3215,99.76,2013-12-17,402079.07 ,7.42,1017.0,0.66,500.0,1.44,1022,0.0,801,"6,440.00","6,531.20","6,422.20","6,522.20","6,486.20",238.8
3216,99.78,2013-12-18,404112.60 ,3.73,1018.0,0.32,500.0,1.88,1013,0.0,804,"6,522.20","6,522.20","6,482.60","6,486.20","6,492.10",313.29
3217,98,2013-12-19,405255.98 ,2.82,998.0,0.0,803.0,0.82,999,0.0,802,"6,486.20","6,524.50","6,486.20","6,492.10","6,584.70",245.03
3218,94.5,2013-12-20,405469.30 ,-2.37,1005.0,0.47,200.0,-1.26,1017,0.0,800,"6,492.10","6,584.70","6,492.10","6,584.70","6,606.60",234.41
3219,75.23,2013-12-23,400528.28 ,0.07,1010.0,0.0,801.0,3.05,1007,0.0,802,"6,584.70","6,616.80","6,576.80","6,606.60","6,678.60",169.28
3220,9.63,2013-12-30,370112.28 ,0.38,1018.0,0.0,803.0,3.62,1008,0.13,500,"6,694.20","6,754.10","6,694.20","6,750.90","6,731.30",449.41
3221,3.04,2014-01-03,363519.07 ,4.11,997.0,0.5,500.0,3.71,991,0.55,520,"6,749.10","6,759.40","6,707.50","6,717.90","6,730.70",116.1
3222,25.86,2014-01-06,370777.34 ,2.28,996.0,0.0,300.0,4.03,992,0.0,801,"6,717.90","6,747.30","6,699.30","6,730.70","6,730.70",178.88
3223,36.2,2014-01-07,374945.52 ,4.32,995.0,0.0,802.0,2.1,1000,0.0,803,"6,730.70","6,752.00","6,714.60","6,730.70","6,755.50",364.98
3224,46.85,2014-01-08,379582.44 ,5.22,1005.0,0.0,801.0,4.02,1012,0.0,800,"6,730.70","6,768.90","6,718.10","6,755.50","6,721.80",97.81
3225,57.31,2014-01-09,384411.57 ,5.84,1008.0,0.0,801.0,2.67,999,0.0,803,"6,755.50","6,755.50","6,713.40","6,721.80","6,691.30",144.45
3226,67.18,2014-01-10,389165.40 ,-0.99,1009.0,0.0,800.0,-1.66,1013,0.0,800,"6,721.80","6,746.40","6,679.30","6,691.30","6,739.90",130.55
3227,90.33,2014-01-13,400768.22 ,3.61,1008.0,0.0,300.0,2.15,1007,0.0,800,"6,691.30","6,769.90","6,691.30","6,739.90","6,757.20",174.37
3228,95.21,2014-01-14,403221.89 ,2.68,1000.0,0.0,803.0,-2.8,1001,0.0,801,"6,739.90","6,765.60","6,731.00","6,757.20","6,766.90",351.56
3229,98.43,2014-01-15,404807.76 ,0.92,1007.0,0.0,800.0,6.51,998,0.0,803,"6,757.20","6,772.60","6,694.10","6,766.90","6,819.90",403.74
3230,99.9,2014-01-16,405481.14 ,6.5,994.0,0.0,803.0,4.02,991,0.0,803,"6,766.90","6,825.20","6,766.90","6,819.90","6,815.40",275.04
3231,99.6,2014-01-17,405224.51 ,4.65,987.0,0.3,520.0,1.79,987,0.3,520,"6,819.90","6,831.70","6,811.20","6,815.40","6,829.30",149.67
3232,88.26,2014-01-20,399077.84 ,0.08,999.0,0.0,803.0,-2.5,1004,0.0,800,"6,815.40","6,840.50","6,800.00","6,829.30","6,836.70",269.45
3233,81.33,2014-01-21,395449.71 ,2.8,1010.0,0.0,800.0,0.14,1010,0.0,741,"6,829.30","6,837.50","6,810.60","6,836.70","6,834.30",181.88
3234,73.07,2014-01-22,391229.06 ,1.22,1007.0,0.0,801.0,3.42,1003,0.0,300,"6,836.70","6,867.40","6,822.30","6,834.30","6,826.30",172.41
3235,63.72,2014-01-23,386597.40 ,4.21,1008.0,0.0,803.0,-1.61,1012,0.0,802,"6,834.30","6,864.90","6,821.80","6,826.30","6,773.30",159.36
3236,53.55,2014-01-24,381777.64 ,-1.24,1013.0,0.0,800.0,0.37,1013,0.0,800,"6,826.30","6,837.20","6,760.60","6,773.30","6,663.70",221.31
3237,22.18,2014-01-27,368816.04 ,-2.0,991.0,0.0,800.0,-3.13,989,0.0,802,"6,773.30","6,784.40","6,654.90","6,663.70","6,550.70",356.86
3238,13.25,2014-01-28,365875.85 ,1.07,987.0,0.0,801.0,0.41,984,0.0,801,"6,663.70","6,665.40","6,539.30","6,550.70","6,572.30",262.66
3239,6.19,2014-01-29,363992.79 ,1.44,986.0,0.3,520.0,0.08,992,0.47,500,"6,550.70","6,590.70","6,550.70","6,572.30","6,544.30",299.8
3240,1.63,2014-01-30,363299.54 ,-2.02,998.0,0.54,500.0,-0.24,1001,0.16,301,"6,572.30","6,645.20","6,482.70","6,544.30","6,538.50",181.94
3241,0,2014-01-31,363849.54 ,1.72,1003.0,0.0,801.0,0.46,1003,0.0,802,"6,544.30","6,573.90","6,503.30","6,538.50","6,510.40",175.99
3242,12.36,2014-02-03,372232.87 ,2.2,1011.0,0.0,800.0,1.2,1007,0.0,801,"6,538.50","6,548.50","6,421.30","6,510.40","6,465.70",145.39
3243,20.78,2014-02-04,376659.12 ,-0.76,999.0,0.0,800.0,0.51,999,0.0,801,"6,510.40","6,538.30","6,460.00","6,465.70","6,449.30",209.55
3244,30.32,2014-02-05,381467.87 ,1.4,995.0,0.0,803.0,-0.09,981,0.9,521,"6,465.70","6,478.20","6,416.70","6,449.30","6,457.90",205.65
3245,40.4,2014-02-06,386371.05 ,1.81,985.0,0.0,803.0,1.06,995,0.0,800,"6,449.30","6,483.70","6,423.80","6,457.90","6,558.30",306.53
3246,50.57,2014-02-07,391095.40 ,5.44,982.0,1.59,500.0,-2.7,983,0.81,310,"6,457.90","6,566.00","6,457.90","6,558.30","6,571.70",231.3
3247,78.06,2014-02-10,402026.78 ,-2.1,990.0,0.0,800.0,-0.3,989,0.0,802,"6,558.30","6,596.30","6,540.80","6,571.70","6,591.60",313.62
3248,85.36,2014-02-11,404100.93 ,-0.2,997.0,0.0,802.0,-0.21,995,0.0,800,"6,571.70","6,597.00","6,565.30","6,591.60","6,672.70",159.81
3249,91.38,2014-02-12,405256.74 ,-0.91,998.0,0.0,802.0,-1.13,1000,0.0,800,"6,591.60","6,672.70","6,591.60","6,672.70","6,675.00",420.72
3250,95.92,2014-02-13,405468.34 ,-0.08,987.0,0.0,802.0,-0.04,989,0.0,803,"6,672.70","6,708.20","6,669.10","6,675.00","6,659.40",172.25
3251,98.83,2014-02-14,404738.25 ,-2.18,997.0,0.0,801.0,0.89,999,0.0,801,"6,675.00","6,675.20","6,608.10","6,659.40","6,663.60",349.49
3252,96.74,2014-02-17,397325.57 ,2.61,1007.0,0.0,800.0,2.97,1007,0.0,800,"6,659.40","6,672.20","6,646.50","6,663.60","6,736.00",180.19
3253,92.34,2014-02-18,393407.86 ,4.91,1009.0,0.0,800.0,4.53,1008,0.0,801,"6,663.60","6,745.60","6,661.50","6,736.00","6,796.40",257.87
3254,86.17,2014-02-19,389002.33 ,4.09,1008.0,0.0,802.0,1.26,1011,0.0,803,"6,736.00","6,802.90","6,716.60","6,796.40","6,796.70",123.11
3255,78.4,2014-02-20,384306.86 ,5.1,1012.0,0.0,803.0,5.95,1001,0.0,803,"6,796.40","6,810.50","6,759.90","6,796.70","6,813.00",201.03
3256,69.25,2014-02-21,379551.94 ,2.69,1000.0,0.0,802.0,-1.29,1003,0.0,800,"6,796.70","6,813.00","6,732.00","6,813.00","6,838.10",140.19
3257,37.06,2014-02-24,367473.35 ,5.82,1009.0,0.0,801.0,4.42,1004,0.0,800,"6,813.00","6,859.90","6,813.00","6,838.10","6,865.90",262.83
3258,26.36,2014-02-25,364983.03 ,8.17,1003.0,0.0,804.0,3.86,997,0.0,802,"6,838.10","6,865.90","6,797.80","6,865.90","6,830.50",172.27
3259,16.71,2014-02-26,363577.80 ,3.08,1002.0,0.0,801.0,0.22,1010,0.0,800,"6,862.70","6,866.40","6,790.90","6,830.50","6,799.20",163.18
3260,8.77,2014-02-27,363360.23 ,2.31,1015.0,0.0,800.0,0.85,1003,1.06,500,"6,830.50","6,834.10","6,785.30","6,799.20","6,810.30",228.34
3261,3.16,2014-02-28,364357.43 ,1.35,1007.0,0.0,801.0,-0.73,994,0.82,500,"6,799.20","6,819.20","6,733.50","6,810.30","6,809.70",192.75
3262,3.29,2014-03-03,373726.05 ,1.8,986.0,0.66,310.0,0.52,983,0.0,800,"6,810.30","6,833.80","6,785.50","6,809.70","6,708.40",301.38
3263,8.58,2014-03-04,378324.82 ,2.1,990.0,0.0,800.0,-3.79,1001,0.0,800,"6,809.70","6,809.70","6,671.90","6,708.40","6,823.80",133.12
3264,15.75,2014-03-05,383219.76 ,5.09,1007.0,0.0,802.0,-2.17,1018,0.0,800,"6,708.40","6,827.20","6,708.40","6,823.80","6,775.40",222.45
3265,24.26,2014-03-06,388122.67 ,5.63,1024.0,0.0,800.0,3.48,1025,0.0,800,"6,823.80","6,824.20","6,771.50","6,775.40","6,788.50",334.77
3266,33.58,2014-03-07,392762.84 ,4.44,1024.0,0.0,800.0,3.53,1020,0.0,801,"6,775.40","6,806.60","6,771.00","6,788.50","6,712.70",389.16
3267,62.44,2014-03-10,402994.90 ,9.2,1023.0,0.0,800.0,3.46,1026,0.0,800,"6,788.50","6,800.70","6,706.40","6,712.70","6,689.50",155.3
3268,71.34,2014-03-11,404713.41 ,3.01,1032.0,0.0,803.0,1.89,1034,0.0,803,"6,712.70","6,757.00","6,671.60","6,689.50","6,685.50",226.39
3269,79.45,2014-03-12,405468.47 ,4.41,1033.0,0.0,800.0,0.59,1033,0.0,800,"6,689.50","6,718.30","6,660.60","6,685.50","6,620.90",218.99
3270,86.54,2014-03-13,405246.35 ,7.26,1029.0,0.0,800.0,0.54,1030,0.0,741,"6,685.50","6,685.50","6,598.40","6,620.90","6,553.80",267.43
3271,92.35,2014-03-14,404064.51 ,9.85,1029.0,0.0,800.0,1.29,1029,0.0,741,"6,620.90","6,631.40","6,552.50","6,553.80","6,527.90",325.25
3272,99.98,2014-03-17,395398.63 ,10.11,1023.0,0.0,800.0,3.76,1023,0.0,803,"6,553.80","6,553.80","6,500.40","6,527.90","6,568.40",130.48
3273,98.65,2014-03-18,391185.88 ,5.69,1020.0,0.0,800.0,3.28,1017,0.0,803,"6,527.90","6,592.40","6,527.90","6,568.40","6,605.30",152.05
3274,95.25,2014-03-19,386593.58 ,3.89,1017.0,0.0,800.0,3.35,1022,0.0,800,"6,568.40","6,628.20","6,534.90","6,605.30","6,573.10",365.16
3275,89.8,2014-03-20,381841.78 ,5.43,1021.0,0.0,800.0,3.85,1014,0.0,802,"6,605.30","6,609.50","6,566.90","6,573.10","6,542.40",385.68
3276,82.45,2014-03-21,377173.50 ,2.78,1003.0,0.5,500.0,0.94,1006,0.0,801,"6,573.10","6,573.10","6,492.60","6,542.40","6,557.20",261.79
3277,52.17,2014-03-24,366142.78 ,3.83,1010.0,0.0,802.0,-2.54,1013,0.0,800,"6,542.40","6,572.10","6,537.90","6,557.20","6,520.40",220.92
3278,40.83,2014-03-25,364179.65 ,2.15,1009.0,0.0,800.0,1.8,1005,0.0,803,"6,557.20","6,569.00","6,506.40","6,520.40","6,604.90",174.59
3279,29.81,2014-03-26,363328.06 ,2.92,1012.0,0.0,800.0,-0.54,1018,0.0,701,"6,520.40","6,604.90","6,520.40","6,604.90","6,605.30",253.33
3280,19.75,2014-03-27,363650.35 ,0.24,1014.0,0.0,801.0,-0.66,1011,0.0,800,"6,604.90","6,643.60","6,601.80","6,605.30","6,588.30",133.32
3281,11.27,2014-03-28,365137.70 ,1.53,1010.0,0.0,800.0,2.25,1013,0.0,741,"6,605.30","6,605.30","6,561.40","6,588.30","6,615.60",156.92
3282,0.01,2014-03-31,375440.82 ,11.82,1012.0,0.0,800.0,8.58,1012,0.0,800,"6,588.30","6,631.50","6,585.70","6,615.60","6,598.40",309.29
3283,1.53,2014-04-01,380140.62 ,11.5,1011.0,0.0,800.0,6.77,1010,0.0,701,"6,615.60","6,658.40","6,583.10","6,598.40","6,652.60",230.82
3284,5.39,2014-04-02,385036.57 ,12.06,1007.0,0.0,800.0,7.62,1005,0.0,701,"6,598.40","6,660.30","6,598.40","6,652.60","6,659.00",208.65
3285,11.21,2014-04-03,389852.09 ,9.78,1001.0,0.0,800.0,8.83,998,0.0,721,"6,652.60","6,672.70","6,639.60","6,659.00","6,649.10",157.24
3286,18.53,2014-04-04,394330.11 ,9.83,999.0,0.0,801.0,7.14,1006,0.0,721,"6,659.00","6,680.80","6,638.50","6,649.10","6,695.60",241.29
3287,45.42,2014-04-07,403750.38 ,9.31,1012.0,0.0,803.0,9.12,1010,0.0,802,"6,649.10","6,706.30","6,649.10","6,695.60","6,622.80",146.45
3288,54.9,2014-04-08,405119.79 ,8.69,1004.0,0.0,802.0,-0.08,1015,0.0,801,"6,695.60","6,695.60","6,614.70","6,622.80","6,590.70",245.99
3289,64.17,2014-04-09,405496.91 ,5.11,1022.0,0.0,800.0,2.55,1025,0.0,801,"6,622.80","6,625.20","6,549.80","6,590.70","6,635.60",225.79
3290,72.96,2014-04-10,404874.34 ,8.46,1023.0,0.0,801.0,5.89,1023,0.0,803,"6,590.70","6,654.10","6,590.40","6,635.60","6,642.00",112.76
3291,81,2014-04-11,403278.74 ,9.45,1020.0,0.0,801.0,6.5,1021,0.0,800,"6,635.60","6,688.30","6,620.40","6,642.00","6,561.70",95.66
3292,97.7,2014-04-14,393459.34 ,7.15,1019.0,0.0,800.0,1.99,1022,0.0,800,"6,642.00","6,642.00","6,538.80","6,561.70","6,583.80",187.13
3293,99.77,2014-04-15,388974.18 ,8.15,1025.0,0.0,800.0,3.05,1028,0.0,800,"6,561.70","6,583.80","6,507.10","6,583.80","6,541.60",237.02
3294,99.65,2014-04-16,384213.78 ,3.61,1028.0,0.0,800.0,3.81,1028,0.0,800,"6,583.80","6,594.20","6,534.20","6,541.60","6,584.20",120.14
3295,97.21,2014-04-17,379423.27 ,7.14,1024.0,0.0,800.0,5.53,1020,0.0,800,"6,541.60","6,597.00","6,541.60","6,584.20","6,625.30",91.55
3296,55.22,2014-04-22,363591.81 ,11.0,1005.0,0.25,500.0,9.13,1005,0.1,500,"6,584.20","6,627.30","6,559.40","6,625.30","6,681.80",81.7
3297,43.78,2014-04-23,363345.75 ,9.18,1012.0,0.0,801.0,8.61,1017,0.0,800,"6,625.30","6,706.20","6,625.30","6,681.80","6,674.70",83.67
3298,32.65,2014-04-24,364256.92 ,9.36,1018.0,0.25,500.0,9.43,1020,0.0,803,"6,681.80","6,694.80","6,661.40","6,674.70","6,703.00",200.51
3299,22.42,2014-04-25,366273.24 ,10.62,1017.0,0.0,801.0,6.56,1013,0.0,701,"6,674.70","6,724.60","6,667.70","6,703.00","6,685.70",174.23
3300,2.3,2014-04-28,377502.93 ,8.46,1005.0,0.0,803.0,8.28,1009,0.0,721,"6,703.00","6,704.40","6,657.30","6,685.70","6,700.20",253.81
3301,0.17,2014-04-29,382251.61 ,9.47,1013.0,0.0,800.0,9.35,1012,0.0,721,"6,685.70","6,720.30","6,682.90","6,700.20","6,769.90",121.92
3302,0.45,2014-04-30,387076.92 ,10.87,1012.0,0.0,801.0,8.2,1013,0.0,701,"6,700.20","6,769.90","6,700.10","6,769.90","6,780.00",89.47
3303,2.95,2014-05-01,391721.93 ,9.17,1011.0,0.0,800.0,8.43,1010,0.71,500,"6,769.90","6,794.90","6,748.80","6,780.00","6,808.90",170.95
3304,7.41,2014-05-02,395952.72 ,10.83,1012.0,0.4,520.0,6.69,1021,0.0,803,"6,780.00","6,811.60","6,773.70","6,808.90","6,822.40",134.89
3305,38.15,2014-05-06,405378.15 ,12.21,1008.0,0.0,800.0,9.89,1006,0.17,500,"6,808.90","6,838.20","6,798.60","6,822.40","6,798.60",231.08
3306,47.51,2014-05-07,405379.34 ,8.89,1005.0,0.0,801.0,7.08,1009,0.0,802,"6,822.40","6,828.60","6,785.30","6,798.60","6,796.40",154.12
3307,56.97,2014-05-08,404378.36 ,5.54,1010.0,0.0,803.0,7.94,1011,0.2,501,"6,798.60","6,799.30","6,766.80","6,796.40","6,839.30",162.54
3308,66.28,2014-05-09,402407.30 ,8.73,1007.0,0.0,803.0,4.86,1010,0.0,802,"6,796.40","6,840.40","6,796.40","6,839.30","6,814.60",237.22
3309,90.16,2014-05-12,391597.84 ,5.29,1006.0,0.0,801.0,5.75,1010,0.0,801,"6,839.30","6,839.40","6,805.40","6,814.60","6,851.80",280.57
3310,95.53,2014-05-13,386894.19 ,8.06,1011.0,0.51,500.0,6.73,1016,0.0,801,"6,814.60","6,851.80","6,814.60","6,851.80","6,873.10",393.17
3311,98.93,2014-05-14,382012.72 ,9.27,1024.0,0.25,500.0,6.8,1030,0.0,800,"6,851.80","6,877.40","6,846.00","6,873.10","6,878.50",321.03
3312,99.99,2014-05-15,377221.67 ,12.4,1033.0,0.0,800.0,9.67,1035,0.0,800,"6,873.10","6,880.10","6,854.00","6,878.50","6,840.90",178.81
3313,98.48,2014-05-16,372795.58 ,14.25,1035.0,0.0,800.0,13.04,1034,0.0,800,"6,878.50","6,894.90","6,821.70","6,840.90","6,855.80",118.26
3314,79.06,2014-05-19,364113.49 ,14.95,1008.0,0.0,800.0,17.48,1005,0.0,800,"6,840.90","6,855.90","6,813.50","6,855.80","6,844.60",174.85
3315,68.86,2014-05-20,363316.45 ,18.17,1003.0,0.0,800.0,13.84,1006,0.0,800,"6,855.80","6,862.20","6,804.30","6,844.60","6,802.00",129.38
3316,57.74,2014-05-21,363691.01 ,14.15,1010.0,0.0,801.0,11.47,1010,0.0,800,"6,844.60","6,848.40","6,792.50","6,802.00","6,821.00",222.61
3317,46.33,2014-05-22,365205.99 ,10.6,1004.0,0.0,802.0,11.57,1002,0.0,801,"6,802.00","6,821.00","6,782.80","6,821.00","6,820.60",230.46
3318,35.24,2014-05-23,367763.24 ,11.59,1003.0,0.3,520.0,8.17,1004,0.0,801,"6,821.00","6,846.60","6,810.20","6,820.60","6,815.80",184.46
3319,3.85,2014-05-27,384657.51 ,9.78,1017.0,0.45,500.0,8.69,1014,0.36,500,"6,820.60","6,825.50","6,793.50","6,815.80","6,844.90",54.85
3320,0.85,2014-05-28,389359.37 ,9.52,1013.0,1.52,501.0,8.0,1010,0.25,500,"6,815.80","6,857.10","6,815.40","6,844.90","6,851.20",99.75
3321,0.01,2014-05-29,393768.60 ,13.18,1012.0,0.0,803.0,11.08,1015,0.0,803,"6,844.90","6,855.80","6,833.60","6,851.20","6,871.30",153.85
3322,1.26,2014-05-30,397679.45 ,12.08,1018.0,0.0,801.0,10.82,1022,0.0,803,"6,851.20","6,882.10","6,848.10","6,871.30","6,844.50",195.45
3323,15.59,2014-06-02,404909.77 ,15.52,1019.0,0.0,800.0,12.14,1019,0.51,500,"6,871.30","6,874.30","6,832.00","6,844.50","6,864.10",245.27
3324,23.08,2014-06-03,405499.61 ,14.29,1016.0,0.0,800.0,12.56,1014,0.0,300,"6,844.50","6,874.40","6,844.50","6,864.10","6,836.30",158.69
3325,31.51,2014-06-04,405104.26 ,12.09,1010.0,0.0,801.0,10.47,1005,0.25,500,"6,864.10","6,865.40","6,818.00","6,836.30","6,818.60",323.22
3326,40.61,2014-06-05,403726.74 ,5.82,1005.0,0.0,801.0,7.68,1010,0.0,801,"6,836.30","6,840.60","6,800.10","6,818.60","6,813.50",118.82
3327,50.14,2014-06-06,401404.88 ,10.94,1012.0,0.0,800.0,11.72,1014,0.0,800,"6,818.60","6,847.00","6,795.30","6,813.50","6,858.20",117.19
3328,78.36,2014-06-09,389787.32 ,19.99,1017.0,0.0,800.0,17.16,1016,0.0,800,"6,813.50","6,862.90","6,813.50","6,858.20","6,875.00",297.87
3329,86.43,2014-06-10,384942.20 ,18.11,1014.0,0.0,801.0,15.62,1017,0.0,800,"6,858.20","6,879.00","6,857.70","6,875.00","6,873.60",158.6
3330,93.05,2014-06-11,380012.19 ,11.38,1020.0,0.0,801.0,11.51,1026,0.0,800,"6,875.00","6,875.20","6,835.80","6,873.60","6,838.90",151.75
3331,97.7,2014-06-12,375281.57 ,16.48,1027.0,0.0,800.0,16.32,1028,0.0,800,"6,873.60","6,873.60","6,825.20","6,838.90","6,843.10",115.36
