illumination,Date,Text1
96.69% Visible,Moon phase details at 4 April 2004,"380,654.98 km"
99.52% Visible,Moon phase details at 5 April 2004,"375,906.91 km"
99.78% Visible,Moon phase details at 6 April 2004,"371,604.19 km"
97.29% Visible,Moon phase details at 7 April 2004,"368,006.21 km"
92.1% Visible,Moon phase details at 8 April 2004,"365,330.38 km"
84.54% Visible,Moon phase details at 9 April 2004,"363,735.23 km"
75.11% Visible,Moon phase details at 10 April 2004,"363,309.52 km"
64.44% Visible,Moon phase details at 11 April 2004,"364,067.64 km"
53.19% Visible,Moon phase details at 12 April 2004,"365,950.97 km"
41.97% Visible,Moon phase details at 13 April 2004,"368,834.44 km"
31.34% Visible,Moon phase details at 14 April 2004,"372,537.46 km"
21.77% Visible,Moon phase details at 15 April 2004,"376,838.32 km"
13.66% Visible,Moon phase details at 16 April 2004,"381,490.90 km"
7.29% Visible,Moon phase details at 17 April 2004,"386,242.18 km"
2.87% Visible,Moon phase details at 18 April 2004,"390,848.65 km"
0.47% Visible,Moon phase details at 19 April 2004,"395,089.76 km"
0.1% Visible,Moon phase details at 20 April 2004,"398,777.11 km"
1.67% Visible,Moon phase details at 21 April 2004,"401,758.89 km"
5.05% Visible,Moon phase details at 22 April 2004,"403,920.04 km"
10.04% Visible,Moon phase details at 23 April 2004,"405,179.86 km"
16.44% Visible,Moon phase details at 24 April 2004,"405,488.74 km"
24.02% Visible,Moon phase details at 25 April 2004,"404,826.39 km"
32.54% Visible,Moon phase details at 26 April 2004,"403,202.62 km"
41.78% Visible,Moon phase details at 27 April 2004,"400,661.35 km"
51.47% Visible,Moon phase details at 28 April 2004,"397,286.79 km"
61.33% Visible,Moon phase details at 29 April 2004,"393,209.90 km"
71.02% Visible,Moon phase details at 30 April 2004,"388,611.93 km"
80.12% Visible,Moon phase details at 1 May 2004,"383,722.25 km"
88.13% Visible,Moon phase details at 2 May 2004,"378,808.62 km"
94.48% Visible,Moon phase details at 3 May 2004,"374,159.66 km"
98.59% Visible,Moon phase details at 4 May 2004,"370,061.83 km"
100% Visible,Moon phase details at 5 May 2004,"366,774.41 km"
98.44% Visible,Moon phase details at 6 May 2004,"364,506.43 km"
93.97% Visible,Moon phase details at 7 May 2004,"363,398.85 km"
86.93% Visible,Moon phase details at 8 May 2004,"363,513.75 km"
77.9% Visible,Moon phase details at 9 May 2004,"364,831.20 km"
67.55% Visible,Moon phase details at 10 May 2004,"367,253.33 km"
56.57% Visible,Moon phase details at 11 May 2004,"370,614.81 km"
45.57% Visible,Moon phase details at 12 May 2004,"374,698.37 km"
35.05% Visible,Moon phase details at 13 May 2004,"379,253.80 km"
25.44% Visible,Moon phase details at 14 May 2004,"384,018.20 km"
17.08% Visible,Moon phase details at 15 May 2004,"388,735.27 km"
10.21% Visible,Moon phase details at 16 May 2004,"393,171.17 km"
5.02% Visible,Moon phase details at 17 May 2004,"397,125.43 km"
1.63% Visible,Moon phase details at 18 May 2004,"400,436.22 km"
0.1% Visible,Moon phase details at 19 May 2004,"402,980.61 km"
0.42% Visible,Moon phase details at 20 May 2004,"404,671.34 km"
2.55% Visible,Moon phase details at 21 May 2004,"405,452.24 km"
6.39% Visible,Moon phase details at 22 May 2004,"405,294.37 km"
11.79% Visible,Moon phase details at 23 May 2004,"404,194.55 km"
18.59% Visible,Moon phase details at 24 May 2004,"402,177.18 km"
26.61% Visible,Moon phase details at 25 May 2004,"399,299.12 km"
35.61% Visible,Moon phase details at 26 May 2004,"395,656.47 km"
45.36% Visible,Moon phase details at 27 May 2004,"391,390.83 km"
55.57% Visible,Moon phase details at 28 May 2004,"386,692.28 km"
65.86% Visible,Moon phase details at 29 May 2004,"381,796.43 km"
75.79% Visible,Moon phase details at 30 May 2004,"376,973.85 km"
84.79% Visible,Moon phase details at 31 May 2004,"372,512.15 km"
92.22% Visible,Moon phase details at 1 June 2004,"368,692.72 km"
97.43% Visible,Moon phase details at 2 June 2004,"365,765.59 km"
99.86% Visible,Moon phase details at 3 June 2004,"363,926.23 km"
99.23% Visible,Moon phase details at 4 June 2004,"363,297.39 km"
95.55% Visible,Moon phase details at 5 June 2004,"363,918.21 km"
89.2% Visible,Moon phase details at 6 June 2004,"365,741.33 km"
80.77% Visible,Moon phase details at 7 June 2004,"368,638.20 km"
70.95% Visible,Moon phase details at 8 June 2004,"372,411.84 km"
60.41% Visible,Moon phase details at 9 June 2004,"376,815.62 km"
49.73% Visible,Moon phase details at 10 June 2004,"381,575.90 km"
39.39% Visible,Moon phase details at 11 June 2004,"386,415.35 km"
29.75% Visible,Moon phase details at 12 June 2004,"391,074.05 km"
21.12% Visible,Moon phase details at 13 June 2004,"395,325.14 km"
13.75% Visible,Moon phase details at 14 June 2004,"398,983.98 km"
7.81% Visible,Moon phase details at 15 June 2004,"401,910.44 km"
3.47% Visible,Moon phase details at 16 June 2004,"404,006.08 km"
0.85% Visible,Moon phase details at 17 June 2004,"405,208.48 km"
0% Visible,Moon phase details at 18 June 2004,"405,485.24 km"
0.96% Visible,Moon phase details at 19 June 2004,"404,829.78 km"
3.71% Visible,Moon phase details at 20 June 2004,"403,260.22 km"
8.18% Visible,Moon phase details at 21 June 2004,"400,821.60 km"
14.26% Visible,Moon phase details at 22 June 2004,"397,590.79 km"
21.78% Visible,Moon phase details at 23 June 2004,"393,682.46 km"
30.56% Visible,Moon phase details at 24 June 2004,"389,253.75 km"
40.34% Visible,Moon phase details at 25 June 2004,"384,505.29 km"
50.81% Visible,Moon phase details at 26 June 2004,"379,676.43 km"
61.57% Visible,Moon phase details at 27 June 2004,"375,033.81 km"
72.12% Visible,Moon phase details at 28 June 2004,"370,853.71 km"
81.85% Visible,Moon phase details at 29 June 2004,"367,400.30 km"
90.1% Visible,Moon phase details at 30 June 2004,"364,902.54 km"
96.16% Visible,Moon phase details at 1 July 2004,"363,532.97 km"
99.47% Visible,Moon phase details at 2 July 2004,"363,390.98 km"
99.73% Visible,Moon phase details at 3 July 2004,"364,492.51 km"
96.95% Visible,Moon phase details at 4 July 2004,"366,767.39 km"
91.47% Visible,Moon phase details at 5 July 2004,"370,064.84 km"
83.87% Visible,Moon phase details at 6 July 2004,"374,166.86 km"
74.8% Visible,Moon phase details at 7 July 2004,"378,808.43 km"
64.87% Visible,Moon phase details at 8 July 2004,"383,701.86 km"
54.63% Visible,Moon phase details at 9 July 2004,"388,561.88 km"
44.51% Visible,Moon phase details at 10 July 2004,"393,127.63 km"
34.86% Visible,Moon phase details at 11 July 2004,"397,178.31 km"
25.96% Visible,Moon phase details at 12 July 2004,"400,541.06 km"
18.05% Visible,Moon phase details at 13 July 2004,"403,091.62 km"
11.35% Visible,Moon phase details at 14 July 2004,"404,749.68 km"
6.05% Visible,Moon phase details at 15 July 2004,"405,472.16 km"
2.33% Visible,Moon phase details at 16 July 2004,"405,246.82 km"
0.33% Visible,Moon phase details at 17 July 2004,"404,088.35 km"
1.85% Visible,Moon phase details at 19 July 2004,"399,165.06 km"
5.43% Visible,Moon phase details at 20 July 2004,"395,572.74 km"
10.84% Visible,Moon phase details at 21 July 2004,"391,400.52 km"
17.93% Visible,Moon phase details at 22 July 2004,"386,826.76 km"
26.52% Visible,Moon phase details at 23 July 2004,"382,066.24 km"
47.01% Visible,Moon phase details at 25 July 2004,"372,974.96 km"
58.1% Visible,Moon phase details at 26 July 2004,"369,161.71 km"
69.08% Visible,Moon phase details at 27 July 2004,"366,160.07 km"
79.31% Visible,Moon phase details at 28 July 2004,"364,166.94 km"
88.1% Visible,Moon phase details at 29 July 2004,"363,321.44 km"
94.79% Visible,Moon phase details at 30 July 2004,"363,691.39 km"
98.85% Visible,Moon phase details at 31 July 2004,"365,265.29 km"
99.98% Visible,Moon phase details at 1 August 2004,"367,950.74 km"
98.19% Visible,Moon phase details at 2 August 2004,"371,580.20 km"
93.78% Visible,Moon phase details at 3 August 2004,"375,924.22 km"
87.23% Visible,Moon phase details at 4 August 2004,"380,711.17 km"
79.11% Visible,Moon phase details at 5 August 2004,"385,651.23 km"
69.97% Visible,Moon phase details at 6 August 2004,"390,461.04 km"
60.3% Visible,Moon phase details at 7 August 2004,"394,885.09 km"
50.48% Visible,Moon phase details at 8 August 2004,"398,710.60 km"
40.85% Visible,Moon phase details at 9 August 2004,"401,774.54 km"
31.69% Visible,Moon phase details at 10 August 2004,"403,963.53 km"
23.24% Visible,Moon phase details at 11 August 2004,"405,208.94 km"
15.75% Visible,Moon phase details at 12 August 2004,"405,480.42 km"
9.46% Visible,Moon phase details at 13 August 2004,"404,780.38 km"
4.61% Visible,Moon phase details at 14 August 2004,"403,141.30 km"
1.4% Visible,Moon phase details at 15 August 2004,"400,626.00 km"
0.04% Visible,Moon phase details at 16 August 2004,"397,330.27 km"
0.66% Visible,Moon phase details at 17 August 2004,"393,385.76 km"
3.36% Visible,Moon phase details at 18 August 2004,"388,961.40 km"
8.11% Visible,Moon phase details at 19 August 2004,"384,261.26 km"
14.81% Visible,Moon phase details at 20 August 2004,"379,517.90 km"
23.25% Visible,Moon phase details at 21 August 2004,"374,981.02 km"
33.09% Visible,Moon phase details at 22 August 2004,"370,902.48 km"
43.92% Visible,Moon phase details at 23 August 2004,"367,519.28 km"
55.24% Visible,Moon phase details at 24 August 2004,"365,036.40 km"
66.46% Visible,Moon phase details at 25 August 2004,"363,611.30 km"
76.95% Visible,Moon phase details at 26 August 2004,"363,341.19 km"
86.07% Visible,Moon phase details at 27 August 2004,"364,254.18 km"
93.22% Visible,Moon phase details at 28 August 2004,"366,305.02 km"
97.93% Visible,Moon phase details at 29 August 2004,"369,376.07 km"
99.93% Visible,Moon phase details at 30 August 2004,"373,284.38 km"
99.22% Visible,Moon phase details at 31 August 2004,"377,794.78 km"
96.02% Visible,Moon phase details at 1 September 2004,"382,638.40 km"
90.71% Visible,Moon phase details at 2 September 2004,"387,534.62 km"
83.73% Visible,Moon phase details at 3 September 2004,"392,213.06 km"
75.56% Visible,Moon phase details at 4 September 2004,"396,432.42 km"
66.59% Visible,Moon phase details at 5 September 2004,"399,993.31 km"
57.2% Visible,Moon phase details at 6 September 2004,"402,743.96 km"
47.68% Visible,Moon phase details at 7 September 2004,"404,579.89 km"
38.31% Visible,Moon phase details at 8 September 2004,"405,439.65 km"
29.37% Visible,Moon phase details at 9 September 2004,"405,299.86 km"
21.1% Visible,Moon phase details at 10 September 2004,"404,171.61 km"
13.79% Visible,Moon phase details at 11 September 2004,"402,099.86 km"
7.74% Visible,Moon phase details at 12 September 2004,"399,165.21 km"
3.25% Visible,Moon phase details at 13 September 2004,"395,486.99 km"
0.61% Visible,Moon phase details at 14 September 2004,"391,225.02 km"
0.07% Visible,Moon phase details at 15 September 2004,"386,578.18 km"
1.81% Visible,Moon phase details at 16 September 2004,"381,777.97 km"
5.87% Visible,Moon phase details at 17 September 2004,"377,077.01 km"
12.16% Visible,Moon phase details at 18 September 2004,"372,733.42 km"
20.42% Visible,Moon phase details at 19 September 2004,"368,993.25 km"
30.24% Visible,Moon phase details at 20 September 2004,"366,073.03 km"
52.54% Visible,Moon phase details at 22 September 2004,"363,323.20 km"
63.85% Visible,Moon phase details at 23 September 2004,"363,659.85 km"
74.45% Visible,Moon phase details at 24 September 2004,"365,137.38 km"
83.75% Visible,Moon phase details at 25 September 2004,"367,671.10 km"
91.25% Visible,Moon phase details at 26 September 2004,"371,113.69 km"
96.56% Visible,Moon phase details at 27 September 2004,"375,264.72 km"
99.44% Visible,Moon phase details at 28 September 2004,"379,884.63 km"
99.88% Visible,Moon phase details at 29 September 2004,"384,712.17 km"
98% Visible,Moon phase details at 30 September 2004,"389,483.45 km"
94.05% Visible,Moon phase details at 1 October 2004,"393,950.14 km"
88.38% Visible,Moon phase details at 2 October 2004,"397,894.03 km"
73.23% Visible,Moon phase details at 4 October 2004,"403,541.54 km"
64.41% Visible,Moon phase details at 5 October 2004,"405,015.85 km"
55.14% Visible,Moon phase details at 6 October 2004,"405,504.53 km"
45.7% Visible,Moon phase details at 7 October 2004,"404,988.48 km"
36.35% Visible,Moon phase details at 8 October 2004,"403,483.36 km"
27.37% Visible,Moon phase details at 9 October 2004,"401,041.36 km"
19.07% Visible,Moon phase details at 10 October 2004,"397,755.17 km"
11.8% Visible,Moon phase details at 11 October 2004,"393,761.92 km"
5.95% Visible,Moon phase details at 12 October 2004,"389,244.41 km"
1.92% Visible,Moon phase details at 13 October 2004,"384,427.33 km"
0.08% Visible,Moon phase details at 14 October 2004,"379,567.06 km"
0.72% Visible,Moon phase details at 15 October 2004,"374,935.62 km"
3.96% Visible,Moon phase details at 16 October 2004,"370,800.78 km"
9.71% Visible,Moon phase details at 17 October 2004,"367,405.45 km"
17.66% Visible,Moon phase details at 18 October 2004,"364,949.15 km"
27.35% Visible,Moon phase details at 19 October 2004,"363,573.83 km"
38.17% Visible,Moon phase details at 20 October 2004,"363,354.90 km"
49.52% Visible,Moon phase details at 21 October 2004,"364,297.52 km"
60.78% Visible,Moon phase details at 22 October 2004,"366,337.93 km"
80.8% Visible,Moon phase details at 24 October 2004,"373,150.28 km"
88.62% Visible,Moon phase details at 25 October 2004,"377,520.39 km"
94.53% Visible,Moon phase details at 26 October 2004,"382,213.55 km"
98.32% Visible,Moon phase details at 27 October 2004,"386,976.23 km"
99.42% Visible,Moon phase details at 29 October 2004,"395,754.17 km"
96.93% Visible,Moon phase details at 30 October 2004,"399,358.11 km"
92.66% Visible,Moon phase details at 31 October 2004,"402,223.69 km"
86.86% Visible,Moon phase details at 1 November 2004,"404,237.14 km"
79.79% Visible,Moon phase details at 2 November 2004,"405,320.67 km"
71.71% Visible,Moon phase details at 3 November 2004,"405,429.68 km"
62.87% Visible,Moon phase details at 4 November 2004,"404,551.25 km"
53.52% Visible,Moon phase details at 5 November 2004,"402,705.46 km"
43.93% Visible,Moon phase details at 6 November 2004,"399,949.55 km"
34.36% Visible,Moon phase details at 7 November 2004,"396,383.76 km"
16.71% Visible,Moon phase details at 9 November 2004,"387,464.96 km"
9.49% Visible,Moon phase details at 10 November 2004,"382,551.52 km"
3.99% Visible,Moon phase details at 11 November 2004,"377,689.66 km"
0.73% Visible,Moon phase details at 12 November 2004,"373,165.45 km"
0.11% Visible,Moon phase details at 13 November 2004,"369,254.25 km"
2.32% Visible,Moon phase details at 14 November 2004,"366,197.22 km"
7.3% Visible,Moon phase details at 15 November 2004,"364,181.27 km"
14.72% Visible,Moon phase details at 16 November 2004,"363,324.62 km"
24.04% Visible,Moon phase details at 17 November 2004,"363,669.25 km"
34.59% Visible,Moon phase details at 18 November 2004,"365,180.07 km"
45.72% Visible,Moon phase details at 19 November 2004,"367,750.21 km"
56.82% Visible,Moon phase details at 20 November 2004,"371,211.53 km"
67.36% Visible,Moon phase details at 21 November 2004,"375,349.16 km"
76.9% Visible,Moon phase details at 22 November 2004,"379,918.82 km"
85.07% Visible,Moon phase details at 23 November 2004,"384,665.25 km"
91.6% Visible,Moon phase details at 24 November 2004,"389,339.64 km"
96.32% Visible,Moon phase details at 25 November 2004,"393,714.29 km"
99.13% Visible,Moon phase details at 26 November 2004,"397,592.74 km"
100% Visible,Moon phase details at 27 November 2004,"400,815.07 km"
98.98% Visible,Moon phase details at 28 November 2004,"403,258.55 km"
96.17% Visible,Moon phase details at 29 November 2004,"404,835.16 km"
91.71% Visible,Moon phase details at 30 November 2004,"405,487.88 km"
85.79% Visible,Moon phase details at 1 December 2004,"405,187.79 km"
78.6% Visible,Moon phase details at 2 December 2004,"403,933.60 km"
70.35% Visible,Moon phase details at 3 December 2004,"401,754.32 km"
61.26% Visible,Moon phase details at 4 December 2004,"398,714.83 km"
51.59% Visible,Moon phase details at 5 December 2004,"394,922.67 km"
41.62% Visible,Moon phase details at 6 December 2004,"390,533.61 km"
31.68% Visible,Moon phase details at 7 December 2004,"385,752.87 km"
13.7% Visible,Moon phase details at 9 December 2004,"376,043.48 km"
6.79% Visible,Moon phase details at 10 December 2004,"371,684.34 km"
2.07% Visible,Moon phase details at 11 December 2004,"368,027.69 km"
